#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 3  10.07 -1.75  0.65915 -0.470 3.751  4.678 16.10  0.038 0.00 22.046 22.692 22.849 22.249 21.855 21.477 21.005 20.628 20.573  0.659 
 3  10.07 -1.75  0.30903 -1.596 3.640  5.031 16.30  0.038 0.00 25.060 27.381 26.750 25.657 24.969 24.375 23.606 23.054 22.902  0.309 
 3  10.07 -1.71  0.11182 -2.703 3.542  5.304 10.10  0.037 0.89 21.107 26.767 24.522 22.659 21.539 20.498 19.384 18.820 18.653  0.112 
 3  10.07 -1.71  0.59279 -0.745 3.716  4.766 11.40  0.038 0.80 17.689 18.925 18.802 17.996 17.498 17.037 16.440 15.978 15.883  0.593 
 3  10.07 -1.71  0.26603 -1.716 3.633  5.057 11.60  0.038 0.00 20.661 23.113 22.432 21.305 20.589 19.977 19.187 18.625 18.467  0.266 
 3  10.07 -1.71  0.18295 -2.097 3.603  5.155 14.30  0.038 0.99 23.577 26.580 25.702 24.419 23.585 22.897 22.018 21.442 21.264  0.183 
 3  10.07 -1.71  0.21765 -1.897 3.622  5.107 15.00  0.038 0.00 24.513 27.156 26.405 25.227 24.470 23.830 23.009 22.438 22.270  0.218 
 3  10.07 -1.71  0.48971 -1.122 3.672  4.883 16.00  0.038 0.00 23.574 25.351 24.947 23.993 23.414 22.895 22.213 21.695 21.578  0.490 
 3  10.07 -1.71  0.42706 -1.305 3.658  4.952 16.40  0.038 0.00 24.433 26.452 25.940 24.926 24.300 23.749 23.029 22.493 22.362  0.427 
 3  10.07 -1.69  0.58925 -0.759 3.714  4.769 13.50  0.038 0.00 20.168 21.275 21.202 20.433 19.963 19.525 18.961 18.523 18.440  0.589 
 3  10.07 -1.69  0.54342 -0.936 3.692  4.822 13.60  0.038 0.00 20.711 22.156 21.912 21.045 20.522 20.043 19.418 18.936 18.836  0.543 
 3  10.07 -1.69  0.79434  0.241 3.817  4.309 15.00  0.038 0.86 18.925 19.283 19.498 19.084 18.788 18.496 18.145 17.860 17.833  0.794 
 3  10.07 -1.69  0.57087 -0.831 3.705  4.790 16.10  0.038 0.00 22.948 24.186 24.046 23.236 22.746 22.292 21.704 21.248 21.158  0.571 
 3  10.07 -1.69  0.73504 -0.126 3.789  4.532 17.00  0.038 0.00 22.085 22.482 22.725 22.260 21.934 21.614 21.227 20.911 20.880  0.735 
 3  10.07 -1.69  0.87648 -0.371 3.763  4.640 17.10  0.038 0.78 22.797 23.358 23.547 22.989 22.616 22.256 21.810 21.451 21.404  0.683 
 3  10.07 -1.69  0.56377 -0.859 3.701  4.799 18.10  0.038 0.00 25.017 26.307 26.141 25.315 24.817 24.356 23.759 23.296 23.204  0.564 
 3  10.07 -1.67  0.10485 -2.812 3.528  5.330 12.00  0.038 0.90 23.330 29.614 27.067 25.095 23.898 22.725 21.553 21.019 20.881  0.105 
 3  10.07 -1.67  0.28111 -1.674 3.635  5.048 13.80  0.038 0.00 22.756 25.178 24.504 23.387 22.679 22.072 21.288 20.725 20.570  0.281 
 3  10.07 -1.67  0.35406 -1.486 3.647  5.006 17.00  0.038 0.78 24.954 27.257 26.628 25.542 24.859 24.269 23.504 22.947 22.800  0.354 
 3  10.07 -1.63  0.84027  0.796 3.742  3.483 14.40  0.038 0.00 17.181 17.908 18.001 17.396 16.995 16.606 16.101 15.691 15.641  0.840 
 3  10.07 -1.63  0.24324 -1.799 3.626  5.075 14.60  0.038 0.94 23.184 25.790 25.048 23.882 23.134 22.501 21.687 21.113 20.948  0.243 
 3  10.07 -1.63  0.54523 -0.935 3.690  4.817 14.90  0.038 0.00 22.007 23.486 23.220 22.346 21.819 21.339 20.709 20.221 20.122  0.545 
 3  10.07 -1.63  0.83795  0.696 3.766  3.675 17.10  0.038 0.95 19.816 20.303 20.475 19.991 19.652 19.319 18.900 18.559 18.524  0.838 
 3  10.07 -1.61  0.47679 -1.167 3.666  4.894 13.00  0.038 0.00 20.688 22.590 22.121 21.141 20.541 20.010 19.308 18.774 18.654  0.477 
 3  10.07 -1.61  0.20646 -1.954 3.616  5.118 14.70  0.038 0.00 24.355 27.114 26.318 25.108 24.327 23.674 22.835 22.259 22.088  0.206 
 3  10.07 -1.61  0.27059 -1.715 3.631  5.054 15.00  0.038 0.00 24.057 26.565 25.857 24.718 23.992 23.374 22.576 22.006 21.848  0.271 
 3  10.07 -1.61  0.27560 -1.700 3.632  5.051 15.40  0.038 0.00 24.420 26.914 26.211 25.076 24.353 23.738 22.942 22.373 22.215  0.276 
 3  10.07 -1.61  0.26466 -1.732 3.630  5.058 15.60  0.038 0.74 24.243 26.871 26.123 24.950 24.197 23.561 22.741 22.168 22.003  0.265 
 3  10.07 -1.61  0.60124 -0.722 3.717  4.752 17.50  0.038 0.00 24.074 25.153 25.089 24.330 23.867 23.434 22.878 22.442 22.363  0.601 
 3  10.07 -1.59  0.34984 -1.508 3.643  5.007 14.80  0.038 0.72 22.870 25.272 24.602 23.493 22.789 22.187 21.406 20.840 20.688  0.350 
 3  10.07 -1.59  0.46533 -1.204 3.662  4.905 15.10  0.038 0.99 22.139 24.116 23.613 22.615 22.001 21.461 20.747 20.205 20.082  0.465 
 3  10.07 -1.59  0.64102 -0.560 3.737  4.700 18.00  0.038 0.00 24.171 24.995 25.057 24.388 23.966 23.567 23.063 22.662 22.598  0.641 
 3  10.07 -1.57  0.27706 -1.703 3.630  5.050 14.60  0.038 0.00 23.626 26.153 25.435 24.293 23.563 22.944 22.144 21.571 21.413  0.277 
 3  10.07 -1.57  0.20630 -1.961 3.615  5.118 15.10  0.038 0.00 24.771 27.566 26.756 25.537 24.748 24.090 23.246 22.668 22.497  0.206 
 3  10.07 -1.57  0.83192  0.499 3.817  4.073 15.20  0.038 0.00 18.723 19.053 19.237 18.860 18.588 18.318 17.998 17.742 17.722  0.832 
 3  10.07 -1.57  0.37561 -1.451 3.645  4.990 15.40  0.038 0.00 23.796 26.070 25.441 24.368 23.694 23.113 22.354 21.793 21.652  0.376 
 3  10.07 -1.57  0.72275 -0.214 3.778  4.570 15.80  0.038 0.00 21.105 21.561 21.784 21.281 20.936 20.601 20.192 19.858 19.821  0.723 
 3  10.07 -1.57  0.45350 -1.242 3.659  4.917 15.90  0.038 0.92 23.145 25.237 24.682 23.657 23.020 22.465 21.733 21.181 21.052  0.453 
 3  10.07 -1.57  0.73269 -0.168 3.783  4.549 16.60  0.038 0.00 21.790 22.222 22.450 21.964 21.627 21.299 20.900 20.575 20.541  0.733 
 3  10.07 -1.55  0.71758 -0.242 3.775  4.581 10.90  0.038 0.00 16.274 16.748 16.965 16.451 16.100 15.760 15.343 15.004 14.965  0.718 
 3  10.07 -1.55  0.60031 -0.732 3.714  4.751 14.20  0.038 0.00 20.799 21.929 21.834 21.060 20.591 20.155 19.590 19.147 19.067  0.600 
 3  10.07 -1.55  0.62462 -0.633 3.727  4.721 15.20  0.038 0.00 21.551 22.499 22.497 21.781 21.340 20.925 20.396 19.979 19.908  0.625 
 3  10.07 -1.55  0.40908 -1.369 3.650  4.963 15.30  0.038 0.95 22.806 25.037 24.423 23.362 22.697 22.124 21.371 20.809 20.672  0.409 
 3  10.07 -1.55  0.19870 -1.998 3.611  5.125 15.50  0.038 0.83 24.786 27.876 26.956 25.657 24.812 24.113 23.223 22.643 22.464  0.199 
 3  10.07 -1.55  0.56883 -0.851 3.699  4.785 16.30  0.038 0.00 23.198 24.555 24.343 23.502 22.998 22.535 21.927 21.453 21.362  0.569 
 3  10.07 -1.55  0.61888 -0.656 3.724  4.728 16.40  0.038 0.85 22.420 23.575 23.479 22.699 22.220 21.776 21.196 20.741 20.655  0.619 
 3  10.07 -1.55  0.53056 -0.995 3.681  4.829 18.00  0.038 0.80 24.848 26.634 26.220 25.271 24.691 24.174 23.487 22.959 22.845  0.531 
 3  10.07 -1.53  0.23577 -1.846 3.620  5.084 13.40  0.038 0.00 22.786 25.489 24.708 23.518 22.749 22.105 21.276 20.697 20.530  0.236 
 3  10.07 -1.53  0.42842 -1.317 3.652  4.942 15.30  0.038 0.00 23.363 25.525 24.936 23.895 23.246 22.683 21.941 21.380 21.249  0.428 
 3  10.07 -1.53  0.54398 -0.949 3.686  4.812 15.90  0.038 0.00 23.043 24.620 24.297 23.402 22.862 22.375 21.728 21.224 21.124  0.544 
 3  10.07 -1.53  0.61058 -0.692 3.719  4.737 17.60  0.038 0.00 24.100 25.164 25.102 24.348 23.889 23.462 22.910 22.476 22.400  0.611 
 3  10.07 -1.53  0.51838 -1.041 3.676  4.842 17.80  0.038 0.81 24.731 26.607 26.147 25.176 24.581 24.055 23.354 22.815 22.698  0.518 
 3  10.07 -1.51  0.23903 -1.836 3.620  5.080 12.00  0.038 0.00 21.361 24.069 23.286 22.094 21.324 20.680 19.851 19.271 19.104  0.239 
 3  10.07 -1.51  0.16684 -2.239 3.582  5.173 13.30  0.038 0.88 23.093 27.011 25.695 24.193 23.234 22.443 21.467 20.885 20.695  0.167 
 3  10.07 -1.51  0.24577 -1.809 3.622  5.071 13.80  0.038 0.00 23.093 25.772 24.998 23.815 23.052 22.412 21.587 21.007 20.841  0.246 
 3  10.07 -1.51  0.57597 -0.827 3.701  4.775 14.00  0.038 0.70 20.574 22.050 21.794 20.923 20.392 19.909 19.270 18.775 18.673  0.576 
 3  10.07 -1.51  0.27417 -1.721 3.627  5.051 14.40  0.038 0.00 23.473 26.063 25.319 24.161 23.418 22.791 21.981 21.403 21.242  0.274 
 3  10.07 -1.51  0.48626 -1.150 3.664  4.878 15.50  0.038 0.00 23.144 25.096 24.596 23.608 23.002 22.468 21.758 21.212 21.094  0.486 
 3  10.07 -1.51  0.54316 -0.954 3.685  4.812 16.80  0.038 0.00 23.956 25.556 25.220 24.319 23.776 23.287 22.636 22.129 22.028  0.543 
 3  10.07 -1.47  0.11447 -2.707 3.535  5.288  8.20  0.029 0.00 19.737 25.339 23.107 21.255 20.148 19.126 18.021 17.448 17.270  0.114 
 3  10.07 -1.47  0.72213 -0.236 3.775  4.577 13.60  0.038 0.74 18.785 19.384 19.549 18.987 18.607 18.242 17.779 17.400 17.346  0.722 
 3  10.07 -1.47  0.43357 -1.310 3.651  4.933 14.10  0.038 0.00 22.144 24.346 23.735 22.686 22.031 21.465 20.716 20.148 20.017  0.434 
 3  10.07 -1.43  0.18333 -2.122 3.594  5.144 14.50  0.038 0.00 24.574 27.847 26.842 25.496 24.618 23.900 22.992 22.409 22.225  0.183 
 3  10.07 -1.43  0.56481 -0.879 3.692  4.782 15.50  0.038 0.00 22.467 23.964 23.672 22.799 22.276 21.802 21.171 20.675 20.582  0.565 
 3  10.07 -1.43  0.58880 -0.787 3.704  4.757 15.60  0.038 0.00 22.338 23.643 23.448 22.625 22.133 21.682 21.086 20.617 20.533  0.589 
 3  10.07 -1.43  0.37201 -1.477 3.639  4.987 15.90  0.038 0.73 23.894 26.394 25.676 24.547 23.824 23.214 22.418 21.839 21.688  0.372 
 3  10.07 -1.43  0.73108 -0.202 3.778  4.561 16.00  0.038 0.00 21.275 21.746 21.953 21.443 21.097 20.763 20.355 20.021 19.985  0.731 
 3  10.07 -1.43  0.35059 -1.531 3.636  5.003 16.20  0.038 0.00 24.798 27.265 26.557 25.436 24.722 24.117 23.329 22.752 22.603  0.351 
 3  10.07 -1.43  0.56759 -0.868 3.693  4.779 16.80  0.038 0.96 23.100 24.659 24.337 23.449 22.915 22.434 21.790 21.285 21.189  0.568 
 3  10.07 -1.41  0.32940 -1.587 3.632  5.016 12.60  0.038 0.00 21.339 23.877 23.143 22.003 21.273 20.658 19.858 19.277 19.124  0.329 
 3  10.07 -1.41  0.34389 -1.551 3.634  5.007 15.20  0.038 0.00 23.848 26.350 25.629 24.499 23.776 23.167 22.373 21.794 21.643  0.344 
 3  10.07 -1.41  0.58547 -0.802 3.702  4.760 17.20  0.038 0.00 23.975 25.321 25.102 24.268 23.771 23.316 22.713 22.238 22.152  0.585 
 3  10.07 -1.39  0.11967 -2.667 3.536  5.274 12.90  0.038 0.00 24.338 29.846 27.687 25.855 24.755 23.733 22.629 22.049 21.861  0.120 
 3  10.07 -1.39  0.34154 -1.560 3.633  5.008 13.90  0.038 0.00 22.570 25.098 24.366 23.230 22.502 21.890 21.092 20.511 20.360  0.342 
 3  10.07 -1.39  0.15356 -2.354 3.566  5.187 14.10  0.038 0.00 24.755 29.058 27.533 25.951 24.955 24.117 23.110 22.525 22.329  0.154 
 3  10.07 -1.39  0.22577 -1.910 3.612  5.095 14.90  0.038 0.00 24.444 27.315 26.471 25.234 24.429 23.763 22.910 22.325 22.154  0.226 
 3  10.07 -1.39  0.40472 -1.398 3.642  4.957 16.60  0.038 0.00 24.865 27.235 26.557 25.465 24.774 24.187 23.412 22.833 22.694  0.405 
 3  10.07 -1.39  0.67298 -0.453 3.748  4.656 18.20  0.038 0.00 24.102 24.837 24.928 24.295 23.893 23.514 23.035 22.651 22.597  0.673 
 3  10.07 -1.35  0.18104 -2.147 3.589  5.145 13.90  0.038 0.00 24.038 27.480 26.394 25.008 24.107 23.369 22.442 21.859 21.673  0.181 
 3  10.07 -1.35  0.76430 -0.037 3.793  4.475 15.40  0.038 0.00 20.263 20.668 20.881 20.418 20.098 19.787 19.413 19.107 19.079  0.764 
 3  10.07 -1.35  0.53879 -0.986 3.677  4.808 16.00  0.038 0.00 23.236 25.014 24.574 23.636 23.068 22.566 21.885 21.347 21.246  0.539 
 3  10.07 -1.33  0.72400 -0.237 3.773  4.572 14.00  0.038 0.00 19.363 19.881 20.062 19.529 19.174 18.833 18.414 18.073 18.034  0.724 
 3  10.07 -1.33  0.35708 -1.530 3.632  4.995 16.30  0.038 0.00 24.894 27.441 26.698 25.558 24.827 24.215 23.414 22.828 22.679  0.357 
 3  10.07 -1.31  0.18742 -2.107 3.593  5.135 15.00  0.038 0.80 24.583 28.184 27.043 25.619 24.697 23.924 22.972 22.387 22.196  0.187 
 3  10.07 -1.31  0.46705 -1.230 3.651  4.889 16.10  0.038 0.00 23.945 26.172 25.537 24.489 23.832 23.271 22.517 21.935 21.811  0.467 
 3  10.07 -1.29  0.37145 -1.497 3.633  4.982 14.10  0.038 0.00 22.613 25.163 24.415 23.277 22.546 21.935 21.134 20.544 20.397  0.371 
 3  10.07 -1.29  0.32703 -1.612 3.626  5.015 14.40  0.038 0.87 22.577 25.281 24.483 23.300 22.534 21.897 21.072 20.481 20.323  0.327 
 3  10.07 -1.29  0.23837 -1.876 3.610  5.080 15.30  0.038 0.75 24.311 27.402 26.471 25.178 24.333 23.635 22.748 22.163 21.986  0.238 
 3  10.07 -1.29  0.50844 -1.100 3.662  4.840 15.70  0.038 0.00 23.221 25.261 24.703 23.703 23.085 22.550 21.826 21.258 21.146  0.508 
 3  10.07 -1.27  0.19555 -2.058 3.598  5.124 12.50  0.038 0.00 22.416 25.574 24.621 23.306 22.443 21.736 20.841 20.257 20.076  0.196 
 3  10.07 -1.27  0.16978 -2.243 3.576  5.160 14.40  0.038 0.87 24.225 28.353 26.947 25.400 24.415 23.582 22.581 21.997 21.796  0.170 
 3  10.07 -1.25  0.54674 -0.969 3.676  4.793 17.50  0.038 0.00 24.693 26.513 26.044 25.100 24.528 24.025 23.337 22.790 22.692  0.547 
 3  10.07 -1.21  0.31843 -1.640 3.623  5.018 13.00  0.038 0.92 21.200 23.955 23.135 21.939 21.162 20.520 19.688 19.094 18.935  0.318 
 3  10.07 -1.21  0.97797 -0.249 3.769  4.568 14.50  0.038 0.74 19.892 20.462 20.611 20.055 19.692 19.347 18.919 18.572 18.532  0.725 
 3  10.07 -1.21  0.68219 -0.437 3.747  4.641 15.00  0.038 0.00 20.861 21.644 21.697 21.048 20.643 20.265 19.783 19.396 19.343  0.682 
 3  10.07 -1.21  0.83308  0.406 3.806  4.124 16.00  0.038 0.00 19.755 20.129 20.300 19.883 19.591 19.307 18.966 18.692 18.669  0.833 
 3  10.07 -1.19  0.29071 -1.715 3.618  5.035 15.30  0.038 0.00 24.358 27.164 26.327 25.116 24.328 23.678 22.838 22.244 22.083  0.291 
 3  10.07 -1.19  0.82631  0.330 3.807  4.199 17.70  0.038 0.81 21.492 21.917 22.077 21.630 21.320 21.022 20.657 20.360 20.331  0.826 
 3  10.07 -1.17  0.65818 -0.545 3.731  4.670 14.20  0.038 0.00 20.333 21.318 21.265 20.545 20.109 19.706 19.183 18.764 18.702  0.658 
 3  10.07 -1.17  0.17492 -2.215 3.577  5.150 14.40  0.038 0.00 24.707 28.527 27.268 25.793 24.838 24.048 23.077 22.496 22.298  0.175 
 3  10.07 -1.17  0.70406 -0.354 3.756  4.608 16.10  0.038 0.85 21.421 22.280 22.299 21.630 21.210 20.819 20.311 19.898 19.838  0.704 
 3  10.07 -1.17  0.68133 -0.450 3.744  4.641 17.50  0.038 0.00 23.394 24.220 24.248 23.584 23.173 22.791 22.302 21.909 21.854  0.681 
 3  10.07 -1.17  0.64832 -0.585 3.725  4.681 17.60  0.038 0.00 23.833 24.887 24.800 24.055 23.608 23.196 22.659 22.229 22.163  0.648 
 3  10.07 -1.11  0.17507 -2.221 3.575  5.148 14.40  0.038 0.00 24.721 28.594 27.314 25.827 24.863 24.063 23.085 22.505 22.304  0.175 
 3  10.07 -1.11  0.45732 -1.278 3.643  4.896 15.90  0.038 0.00 23.865 26.280 25.560 24.469 23.775 23.195 22.413 21.809 21.683  0.457 
 3  10.07 -1.09  0.16768 -2.282 3.567  5.158 14.60  0.038 0.73 24.708 29.151 27.624 26.016 24.998 24.080 23.034 22.444 22.234  0.168 
 3  10.07 -1.07  0.16600 -2.299 3.564  5.160 13.70  0.038 0.00 24.217 28.488 27.005 25.435 24.440 23.577 22.564 21.977 21.766  0.166 
 3  10.07 -1.05  0.75701 -0.148 3.775  4.510 14.50  0.038 0.00 19.640 20.178 20.328 19.789 19.436 19.103 18.690 18.355 18.319  0.757 
 3  10.07 -1.01  0.45703 -1.288 3.641  4.895 12.90  0.038 0.85 20.336 22.891 22.117 20.990 20.265 19.665 18.863 18.251 18.119  0.457 
 3  10.07 -0.97  0.71530 -0.356 3.749  4.592 17.00  0.038 0.00 22.660 23.454 23.481 22.830 22.431 22.060 21.587 21.205 21.156  0.715 
 3  10.07 -0.93  0.52660 -1.080 3.656  4.811 17.10  0.038 0.00 24.570 26.814 26.137 25.101 24.451 23.907 23.152 22.545 22.440  0.527 
 3  10.07 -0.91  0.31051 -1.677 3.616  5.018 13.80  0.038 0.00 22.763 25.658 24.772 23.545 22.742 22.084 21.233 20.627 20.472  0.311 
 3  10.07 -0.85  0.42042 -1.396 3.630  4.925 14.60  0.038 0.00 22.861 25.564 24.726 23.562 22.808 22.191 21.370 20.745 20.611  0.420 
 3  10.07 -0.83  0.29820 -1.714 3.613  5.024 10.80  0.038 0.00 19.855 22.819 21.907 20.663 19.845 19.175 18.314 17.707 17.550  0.298 
 3  10.07 -0.83  0.34078 -1.605 3.619  4.999 14.40  0.038 0.82 22.617 25.546 24.643 23.411 22.601 21.938 21.083 20.473 20.320  0.341 
 3  10.07 -0.77  0.86913  0.406 3.781  4.042 17.50  0.038 0.00 21.254 21.806 21.896 21.374 21.035 20.718 20.324 20.007 19.976  0.869 
 3  10.07 -0.71  0.17885 -2.234 3.566  5.132 14.00  0.038 0.00 24.355 28.499 27.114 25.591 24.605 23.708 22.691 22.110 21.895  0.179 
 3  10.07 -0.69  0.88384  0.464 3.752  3.873 14.40  0.038 0.00 18.009 18.837 18.808 18.161 17.767 17.405 16.937 16.558 16.515  0.884 
 3  10.07 -0.63  0.45385 -1.338 3.628  4.890 11.50  0.038 0.99 18.872 21.689 20.790 19.604 18.832 18.207 17.370 16.725 16.597  0.454 
 3  10.07 -0.47  0.58074 -1.000 3.649  4.742 13.10  0.038 0.00 20.370 22.900 22.064 20.970 20.274 19.714 18.921 18.270 18.174  0.581 
 3  10.07 -0.47  0.41252 -1.482 3.608  4.915 14.70  0.038 0.00 23.176 26.299 25.311 24.045 23.203 22.503 21.614 20.982 20.836  0.413 
 3  10.07 -0.39  0.28871 -1.835 3.583  5.010 13.50  0.038 0.00 22.857 26.492 25.347 23.968 23.038 22.187 21.214 20.624 20.439  0.289 
 3  10.07 -0.31  0.34816 -1.695 3.587  4.970 14.20  0.038 0.00 23.208 26.756 25.646 24.299 23.382 22.538 21.571 20.970 20.795  0.348 
 3  10.11 -2.91  0.15617 -2.235 3.599  5.207 13.90  0.038 0.00 24.257 27.297 26.396 25.092 24.263 23.569 22.686 22.155 22.014  0.156 
 3  10.11 -2.85  0.21076 -1.922 3.620  5.112 14.30  0.038 0.86 23.299 25.952 25.223 24.018 23.262 22.608 21.779 21.250 21.094  0.211 
 3  10.11 -2.83  0.53169 -0.970 3.688  4.831 16.80  0.038 0.92 23.413 24.847 24.678 23.793 23.243 22.730 22.095 21.640 21.512  0.532 
 3  10.11 -2.81  0.56040 -0.857 3.703  4.801 16.00  0.038 0.00 22.911 24.017 24.003 23.222 22.726 22.255 21.674 21.244 21.139  0.560 
 3  10.11 -2.79  0.13131 -2.450 3.581  5.275 12.20  0.038 0.00 23.096 26.812 25.574 24.107 23.182 22.425 21.475 20.952 20.806  0.131 
 3  10.11 -2.79  0.35903 -1.470 3.648  5.001 16.00  0.038 1.00 23.697 25.735 25.276 24.225 23.580 22.997 22.269 21.774 21.615  0.359 
 3  10.11 -2.77  0.68242 -0.308 3.774  4.621 17.30  0.038 0.91 22.375 22.874 23.127 22.596 22.224 21.857 21.405 21.043 20.992  0.682 
 3  10.11 -2.75  0.56321 -0.844 3.705  4.798 16.30  0.038 0.94 22.588 23.776 23.724 22.917 22.407 21.925 21.329 20.891 20.780  0.563 
 3  10.11 -2.71  0.38628 -1.409 3.652  4.986 14.50  0.038 0.00 22.793 24.759 24.334 23.301 22.668 22.093 21.376 20.887 20.730  0.386 
 3  10.11 -2.71  0.21965 -1.885 3.623  5.102 14.70  0.038 0.00 24.184 26.705 26.031 24.861 24.131 23.492 22.683 22.155 21.993  0.220 
 3  10.11 -2.69  0.49171 -1.111 3.673  4.877 16.30  0.038 0.00 23.847 25.426 25.186 24.257 23.685 23.154 22.498 22.033 21.897  0.492 
 3  10.11 -2.61  0.25581 -1.743 3.631  5.060 14.00  0.038 0.86 22.533 24.951 24.324 23.180 22.468 21.840 21.047 20.526 20.363  0.256 
 3  10.11 -2.61  0.40888 -1.353 3.655  4.969 16.00  0.038 0.00 24.154 26.056 25.662 24.645 24.023 23.454 22.748 22.262 22.109  0.409 
 3  10.11 -2.57  0.23113 -1.838 3.626  5.088 13.20  0.038 0.00 22.564 25.026 24.378 23.224 22.505 21.872 21.072 20.546 20.381  0.231 
 3  10.11 -2.57  0.33594 -1.525 3.645  5.014 14.20  0.038 0.00 22.783 24.883 24.397 23.331 22.675 22.084 21.346 20.847 20.687  0.336 
 3  10.11 -2.57  0.27963 -1.674 3.636  5.047 15.00  0.038 0.00 23.954 26.226 25.663 24.555 23.869 23.258 22.491 21.979 21.817  0.280 
 3  10.11 -2.51  0.10350 -2.770 3.549  5.364 12.50  0.038 0.99 23.460 28.605 26.606 24.841 23.778 22.842 21.782 21.206 21.022  0.103 
 3  10.11 -2.51  0.33099 -1.538 3.644  5.017 12.60  0.038 0.00 21.214 23.328 22.836 21.766 21.108 20.515 19.774 19.274 19.114  0.331 
 3  10.11 -2.51  0.15121 -2.265 3.597  5.215 14.50  0.038 0.00 24.933 28.053 27.112 25.789 24.948 24.247 23.356 22.826 22.684  0.151 
 3  10.11 -2.51  0.67975 -0.320 3.772  4.626 15.00  0.038 0.00 20.571 21.005 21.283 20.785 20.430 20.079 19.649 19.299 19.257  0.680 
 3  10.11 -2.51  0.52418 -0.998 3.685  4.840 16.90  0.038 0.91 23.590 25.074 24.882 23.982 23.425 22.905 22.262 21.803 21.673  0.524 
 3  10.11 -2.47  0.22388 -1.868 3.624  5.097 12.90  0.038 0.00 22.340 24.843 24.176 23.012 22.285 21.648 20.842 20.313 20.149  0.224 
 3  10.11 -2.43  0.22264 -1.873 3.623  5.098 12.40  0.038 0.00 21.853 24.367 23.694 22.528 21.799 21.162 20.354 19.822 19.658  0.223 
 3  10.11 -2.43  0.17580 -2.115 3.607  5.173 12.60  0.038 0.00 22.657 25.505 24.691 23.437 22.642 21.969 21.111 20.576 20.425  0.176 
 3  10.11 -2.43  0.40813 -1.356 3.655  4.970 17.50  0.038 0.85 25.070 27.054 26.617 25.582 24.947 24.371 23.652 23.157 23.002  0.408 
 3  10.11 -2.43  0.53698 -0.951 3.690  4.825 18.30  0.038 0.98 24.753 26.108 25.970 25.111 24.577 24.077 23.457 23.005 22.886  0.537 
 3  10.11 -2.41  0.14764 -2.295 3.594  5.225 13.10  0.038 0.98 22.887 26.144 25.137 23.782 22.921 22.206 21.301 20.765 20.616  0.148 
 3  10.11 -2.39  0.55501 -0.881 3.699  4.805 16.80  0.038 0.00 23.773 24.952 24.895 24.090 23.586 23.110 22.518 22.079 21.972  0.555 
 3  10.11 -2.31  0.24965 -1.761 3.630  5.063 13.60  0.038 0.00 22.772 25.172 24.543 23.411 22.702 22.081 21.293 20.762 20.598  0.250 
 3  10.11 -2.31  0.20602 -1.942 3.619  5.117 14.10  0.038 0.00 23.725 26.340 25.622 24.433 23.683 23.037 22.214 21.674 21.511  0.206 
 3  10.11 -2.29  0.18570 -2.054 3.611  5.153 14.80  0.038 0.85 24.140 27.004 26.184 24.929 24.129 23.454 22.593 22.048 21.890  0.186 
 3  10.11 -2.27  0.21573 -1.902 3.622  5.106 14.60  0.038 0.00 24.124 26.694 25.993 24.818 24.077 23.436 22.621 22.079 21.913  0.216 
 3  10.11 -2.27  0.27036 -1.701 3.634  5.052 14.80  0.038 0.71 23.395 25.844 25.198 24.052 23.332 22.705 21.907 21.374 21.211  0.270 
 3  10.11 -2.27  0.28970 -1.645 3.637  5.040 15.10  0.038 0.84 23.394 25.734 25.130 24.013 23.316 22.702 21.924 21.395 21.233  0.290 
 3  10.11 -2.27  0.78009  0.333 3.827  4.252 19.00  0.038 0.00 22.937 23.221 23.444 23.095 22.838 22.579 22.276 22.033 22.016  0.780 
 3  10.11 -2.25  0.43169 -1.289 3.659  4.944 12.10  0.038 0.00 20.092 21.972 21.568 20.568 19.954 19.398 18.697 18.200 18.056  0.432 
 3  10.11 -2.25  0.16643 -2.175 3.602  5.189 14.50  0.038 0.82 24.197 27.350 26.406 25.077 24.226 23.518 22.619 22.070 21.912  0.166 
 3  10.11 -2.21  0.24541 -1.778 3.629  5.069 10.50  0.037 0.00 19.716 22.149 21.502 20.364 19.650 19.026 18.234 17.696 17.530  0.245 
 3  10.11 -2.19  0.33951 -1.516 3.645  5.012 16.10  0.038 0.73 24.178 26.418 25.853 24.763 24.085 23.486 22.725 22.200 22.040  0.340 
 3  10.11 -2.17  0.72735 -0.078 3.796  4.510 18.10  0.038 0.00 23.066 23.409 23.687 23.255 22.942 22.631 22.257 21.948 21.921  0.727 
 3  10.11 -2.13  0.24060 -1.798 3.628  5.076 15.20  0.038 0.00 24.466 26.933 26.269 25.125 24.404 23.778 22.980 22.436 22.269  0.241 
 3  10.11 -2.13  0.41063 -1.348 3.655  4.967 15.50  0.038 0.00 23.641 25.615 25.158 24.138 23.511 22.949 22.233 21.725 21.578  0.411 
 3  10.11 -2.11  0.18846 -2.042 3.611  5.146 13.30  0.038 0.00 23.176 25.971 25.177 23.945 23.158 22.492 21.643 21.086 20.919  0.188 
 3  10.11 -2.11  0.33116 -1.537 3.644  5.017 15.00  0.038 0.87 22.993 25.230 24.659 23.573 22.897 22.301 21.542 21.014 20.856  0.331 
 3  10.11 -2.07  0.81899 -0.483 4.532  7.862 14.00  0.038 0.00 19.977 21.850 22.832 23.054 23.186 23.359 23.746 23.852 23.960  0.734 
